category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Arabis lyallii var. lyallii,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Arabis lyallii var. nubigena,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Arabis lyrata,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Arabis patens,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Arabis platysperma var. howellii,Safe,Great Smoky Mountains National Park,39
Vascular Plant,Arabis platysperma var. platysperma,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Arabis rectissima var. rectissima,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Arabis repanda var. greenei,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Arabis repanda var. repanda,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Arabis sparsiflora var. arcuata,Safe,Great Smoky Mountains National Park,109
Vascular Plant,Arabis X divaricarpa,Safe,Great Smoky Mountains National Park,50
Vascular Plant,Aralia californica,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Aralia nudicaulis,Safe,Great Smoky Mountains National Park,55
Vascular Plant,Aralia racemosa,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Aralia spinosa,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Arceuthobium abietinum,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Arceuthobium americanum,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Arceuthobium californicum,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Arceuthobium campylopodum,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Arceuthobium cyanocarpum,Safe,Great Smoky Mountains National Park,40
Vascular Plant,Arceuthobium occidentale,Safe,Great Smoky Mountains National Park,81
Bird,Archilochus alexandri,Safe,Great Smoky Mountains National Park,72
Bird,Archilochus colubris,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Arctium lappa,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Arctium minus,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Arctium minus,Safe,Great Smoky Mountains National Park,63
Nonvascular Plant,Arctoa fulvella,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Arctostaphylos nevadensis,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Arctostaphylos uva-ursi,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Arctostaphylos viscida ssp. mariposa,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Arctostaphylos viscida ssp. viscida,Safe,Great Smoky Mountains National Park,86
Bird,Ardea alba,Safe,Great Smoky Mountains National Park,70
Bird,Ardea albus,Safe,Great Smoky Mountains National Park,91
Bird,Ardea herodias,Species of Concern,Great Smoky Mountains National Park,92
Vascular Plant,Arenaria aculeata,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Arenaria congesta var. subcongesta,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Arenaria congesta var. suffrutescens,Safe,Great Smoky Mountains National Park,76
Bird,Arenaria interpres,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Arenaria serpyllifolia,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Arenaria serpyllifolia,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Argentina anserina,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Arisaema dracontium,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Arisaema triphyllum ssp. quinatum,Safe,Great Smoky Mountains National Park,103
Vascular Plant,Arisaema triphyllum ssp. triphyllum,Safe,Great Smoky Mountains National Park,19
Vascular Plant,Aristida dichotoma var. dichotoma,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Aristida divaricata,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Aristida oligantha,Safe,Great Smoky Mountains National Park,115
Vascular Plant,Aristida purpurascens,Safe,Great Smoky Mountains National Park,48
Vascular Plant,Aristida purpurea var. longiseta,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Aristolochia macrophylla,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Aristolochia serpentaria,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Arnica amplexicaulis,Safe,Great Smoky Mountains National Park,50
Vascular Plant,Arnica chamissonis ssp. foliosa,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Arnica cordifolia,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Arnica discoidea,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Arnica fulgens,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Arnica latifolia,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Arnica longifolia,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Arnica mollis,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Arnica nevadensis,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Arnica parryi,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Arnica parryi ssp. sonnei,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Arnica rydbergii,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Arnica sororia,Safe,Great Smoky Mountains National Park,116
Vascular Plant,Arnoglossum atriplicifolium,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Arnoglossum muehlenbergii,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Aronia arbutifolia,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Aronia melanocarpa,Safe,Great Smoky Mountains National Park,33
Vascular Plant,Aronia X prunifolia,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Arrhenatherum elatius,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Arrhenatherum elatius var. elatius,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Artemisia abrotanum,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Artemisia absinthium,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Artemisia arbuscula ssp. arbuscula,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Artemisia biennis var. biennis,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Artemisia cana ssp. bolanderi,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Artemisia douglasiana,Safe,Great Smoky Mountains National Park,34
Vascular Plant,Artemisia dracunculus,Safe,Great Smoky Mountains National Park,39
Vascular Plant,Artemisia frigida,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Artemisia ludoviciana ssp. incompta,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Artemisia ludoviciana ssp. mexicana,Safe,Great Smoky Mountains National Park,35
Vascular Plant,Artemisia michauxiana,Safe,Great Smoky Mountains National Park,121
Vascular Plant,Artemisia norvegica ssp. saxatilis,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Artemisia nova,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Artemisia rothrockii,Safe,Great Smoky Mountains National Park,118
Vascular Plant,Artemisia scopulorum,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Artemisia spiciformis,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Artemisia tridentata ssp. tridentata,Safe,Great Smoky Mountains National Park,52
Vascular Plant,Artemisia tridentata ssp. vaseyana,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Artemisia tridentata var. tridentata,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Artemisia vulgaris,Safe,Great Smoky Mountains National Park,86
Bird,Artemisiospiza belli,Safe,Great Smoky Mountains National Park,101
Bird,Artemisiospiza nevadensis,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Arthraxon hispidus,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Aruncus dioicus,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Arundinaria gigantea ssp. gigantea,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Arundo donax,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Asarum canadense,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Asarum hartwegii,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Asarum lemmonii,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Asclepias amplexicaulis,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Asclepias californica,Safe,Great Smoky Mountains National Park,112
Vascular Plant,Asclepias cordifolia,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Asclepias exaltata,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Asclepias fascicularis,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Asclepias incarnata ssp. incarnata,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Asclepias incarnata ssp. pulchra,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Asclepias quadrifolia,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Asclepias speciosa,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Asclepias syriaca,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Asclepias tuberosa,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Asclepias variegata,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Asclepias verticillata,Safe,Great Smoky Mountains National Park,39
Vascular Plant,Asimina triloba,Safe,Great Smoky Mountains National Park,100
Bird,Asio flammeus,Species of Concern,Great Smoky Mountains National Park,45
Bird,Asio otus,Species of Concern,Great Smoky Mountains National Park,56
Vascular Plant,Asparagus officinalis,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Asparagus officinalis,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Asperugo procumbens,Safe,Great Smoky Mountains National Park,88
Reptile,Aspidoscelis tigris munda,Safe,Great Smoky Mountains National Park,36
Vascular Plant,Aspidotis californica,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Aspidotis densa,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Asplenium montanum,Safe,Great Smoky Mountains National Park,49
Vascular Plant,Asplenium pinnatifidum,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Asplenium platyneuron,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Asplenium resiliens,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Asplenium rhizophyllum,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Asplenium ruta-muraria,Safe,Great Smoky Mountains National Park,97
Vascular Plant,Asplenium trichomanes ssp. trichomanes,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Aster ascendens,Safe,Great Smoky Mountains National Park,114
Vascular Plant,Aster eatonii,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Aster foliaceus var. parryi,Safe,Great Smoky Mountains National Park,106
Vascular Plant,Aster integrifolius,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Aster occidentalis var. occidentalis,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Aster occidentalis var. yosemitanus,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Aster patens var. patens,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Aster retroflexus,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Aster tataricus,Safe,Great Smoky Mountains National Park,37
Vascular Plant,Astilbe biternata,Safe,Great Smoky Mountains National Park,101
Nonvascular Plant,Astomum muehlenbergianum,Safe,Great Smoky Mountains National Park,115
Vascular Plant,Astragalus agrestis,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Astragalus alpinus,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Astragalus americanus,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Astragalus australis var. glabriusculus,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Astragalus bolanderi,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Astragalus canadensis,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Astragalus canadensis var. brevidens,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Astragalus cibarius,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Astragalus cicer,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Astragalus congdonii,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Astragalus crassicarpus var. paysonii,Safe,Great Smoky Mountains National Park,45
Vascular Plant,Astragalus drummondii,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Astragalus gilviflorus var. gilviflorus,Safe,Great Smoky Mountains National Park,42
Vascular Plant,Astragalus inflexus,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Astragalus kentrophyta var. danaus,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Astragalus kentrophyta var. tegetarius,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Astragalus laxmannii var. robustior,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Astragalus lentiginosus var. ineptus,Safe,Great Smoky Mountains National Park,42
Vascular Plant,Astragalus lotiflorus,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Astragalus miser var. hylophilus,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Astragalus miser var. praeteritus,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Astragalus missouriensis,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Astragalus purshii var. lectulus,Safe,Great Smoky Mountains National Park,44
Vascular Plant,Astragalus purshii var. purshii,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Astragalus vexilliflexus var. vexilliflexus,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Astragalus whitneyi var. whitneyi,Safe,Great Smoky Mountains National Park,61
Bird,Athene cunicularia,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Athyrium alpestre var. americanum,Safe,Great Smoky Mountains National Park,33
Vascular Plant,Athyrium filix-femina,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Athyrium filix-femina ssp. asplenioides,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Athyrium filix-femina var. cyclosorum,Safe,Great Smoky Mountains National Park,47
Vascular Plant,Athysanus pusillus,Safe,Great Smoky Mountains National Park,44
Nonvascular Plant,Atrichum altecristatum,Safe,Great Smoky Mountains National Park,88
Nonvascular Plant,Atrichum angustatum,Safe,Great Smoky Mountains National Park,49
Nonvascular Plant,Atrichum crispum,Safe,Great Smoky Mountains National Park,84
Nonvascular Plant,Atrichum oerstedianum,Safe,Great Smoky Mountains National Park,74
Nonvascular Plant,Atrichum undulatum,Safe,Great Smoky Mountains National Park,103
Vascular Plant,Atriplex argentea,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Atriplex canescens var. canescens,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Atriplex hortensis,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Atriplex patula,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Atriplex rosea,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Atriplex subspicata,Safe,Great Smoky Mountains National Park,69
Nonvascular Plant,Aulacomnium heterostichum,Safe,Great Smoky Mountains National Park,72
Nonvascular Plant,Aulacomnium palustre,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Aureolaria flava,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Aureolaria laevigata,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Aureolaria pectinata,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Aureolaria pedicularia,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Aureolaria virginica,Safe,Great Smoky Mountains National Park,52
