category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Arnoglossum muehlenbergii,Safe,Bryce National Park,74
Vascular Plant,Aronia arbutifolia,Safe,Bryce National Park,110
Vascular Plant,Aronia melanocarpa,Safe,Bryce National Park,119
Vascular Plant,Aronia X prunifolia,Safe,Bryce National Park,100
Vascular Plant,Arrhenatherum elatius,Safe,Bryce National Park,90
Vascular Plant,Arrhenatherum elatius var. elatius,Safe,Bryce National Park,115
Vascular Plant,Artemisia abrotanum,Safe,Bryce National Park,113
Vascular Plant,Artemisia absinthium,Safe,Bryce National Park,89
Vascular Plant,Artemisia arbuscula ssp. arbuscula,Safe,Bryce National Park,110
Vascular Plant,Artemisia biennis var. biennis,Safe,Bryce National Park,50
Vascular Plant,Artemisia cana ssp. bolanderi,Safe,Bryce National Park,144
Vascular Plant,Artemisia douglasiana,Safe,Bryce National Park,85
Vascular Plant,Artemisia dracunculus,Safe,Bryce National Park,101
Vascular Plant,Artemisia frigida,Safe,Bryce National Park,105
Vascular Plant,Artemisia ludoviciana ssp. incompta,Safe,Bryce National Park,97
Vascular Plant,Artemisia ludoviciana ssp. mexicana,Safe,Bryce National Park,74
Vascular Plant,Artemisia michauxiana,Safe,Bryce National Park,116
Vascular Plant,Artemisia norvegica ssp. saxatilis,Safe,Bryce National Park,121
Vascular Plant,Artemisia nova,Safe,Bryce National Park,60
Vascular Plant,Artemisia rothrockii,Safe,Bryce National Park,88
Vascular Plant,Artemisia scopulorum,Safe,Bryce National Park,100
Vascular Plant,Artemisia spiciformis,Safe,Bryce National Park,96
Vascular Plant,Artemisia tridentata ssp. tridentata,Safe,Bryce National Park,93
Vascular Plant,Artemisia tridentata ssp. vaseyana,Safe,Bryce National Park,104
Vascular Plant,Artemisia tridentata var. tridentata,Safe,Bryce National Park,88
Vascular Plant,Artemisia vulgaris,Safe,Bryce National Park,122
Bird,Artemisiospiza belli,Safe,Bryce National Park,96
Bird,Artemisiospiza nevadensis,Safe,Bryce National Park,104
Vascular Plant,Arthraxon hispidus,Safe,Bryce National Park,88
Vascular Plant,Aruncus dioicus,Safe,Bryce National Park,116
Vascular Plant,Arundinaria gigantea ssp. gigantea,Safe,Bryce National Park,84
Vascular Plant,Arundo donax,Safe,Bryce National Park,60
Vascular Plant,Asarum canadense,Safe,Bryce National Park,102
Vascular Plant,Asarum hartwegii,Safe,Bryce National Park,78
Vascular Plant,Asarum lemmonii,Safe,Bryce National Park,80
Vascular Plant,Asclepias amplexicaulis,Safe,Bryce National Park,80
Vascular Plant,Asclepias californica,Safe,Bryce National Park,139
Vascular Plant,Asclepias cordifolia,Safe,Bryce National Park,86
Vascular Plant,Asclepias exaltata,Safe,Bryce National Park,83
Vascular Plant,Asclepias fascicularis,Safe,Bryce National Park,104
Vascular Plant,Asclepias incarnata ssp. incarnata,Safe,Bryce National Park,111
Vascular Plant,Asclepias incarnata ssp. pulchra,Safe,Bryce National Park,87
Vascular Plant,Asclepias quadrifolia,Safe,Bryce National Park,81
Vascular Plant,Asclepias speciosa,Safe,Bryce National Park,93
Vascular Plant,Asclepias syriaca,Safe,Bryce National Park,106
Vascular Plant,Asclepias tuberosa,Safe,Bryce National Park,102
Vascular Plant,Asclepias variegata,Safe,Bryce National Park,91
Vascular Plant,Asclepias verticillata,Safe,Bryce National Park,109
Vascular Plant,Asimina triloba,Safe,Bryce National Park,92
Bird,Asio flammeus,Species of Concern,Bryce National Park,82
Bird,Asio otus,Species of Concern,Bryce National Park,94
Vascular Plant,Asparagus officinalis,Safe,Bryce National Park,94
Vascular Plant,Asparagus officinalis,Safe,Bryce National Park,108
Vascular Plant,Asperugo procumbens,Safe,Bryce National Park,119
Reptile,Aspidoscelis tigris munda,Safe,Bryce National Park,83
Vascular Plant,Aspidotis californica,Safe,Bryce National Park,98
Vascular Plant,Aspidotis densa,Safe,Bryce National Park,133
Vascular Plant,Asplenium montanum,Safe,Bryce National Park,63
Vascular Plant,Asplenium pinnatifidum,Safe,Bryce National Park,80
Vascular Plant,Asplenium platyneuron,Safe,Bryce National Park,100
Vascular Plant,Asplenium resiliens,Safe,Bryce National Park,85
Vascular Plant,Asplenium rhizophyllum,Safe,Bryce National Park,104
Vascular Plant,Asplenium ruta-muraria,Safe,Bryce National Park,99
Vascular Plant,Asplenium trichomanes ssp. trichomanes,Safe,Bryce National Park,98
Vascular Plant,Aster ascendens,Safe,Bryce National Park,74
Vascular Plant,Aster eatonii,Safe,Bryce National Park,89
Vascular Plant,Aster foliaceus var. parryi,Safe,Bryce National Park,82
Vascular Plant,Aster integrifolius,Safe,Bryce National Park,99
Vascular Plant,Aster occidentalis var. occidentalis,Safe,Bryce National Park,83
Vascular Plant,Aster occidentalis var. yosemitanus,Safe,Bryce National Park,56
Vascular Plant,Aster patens var. patens,Safe,Bryce National Park,104
Vascular Plant,Aster retroflexus,Safe,Bryce National Park,102
Vascular Plant,Aster tataricus,Safe,Bryce National Park,88
Vascular Plant,Astilbe biternata,Safe,Bryce National Park,119
Nonvascular Plant,Astomum muehlenbergianum,Safe,Bryce National Park,109
Vascular Plant,Astragalus agrestis,Safe,Bryce National Park,93
Vascular Plant,Astragalus alpinus,Safe,Bryce National Park,99
Vascular Plant,Astragalus americanus,Safe,Bryce National Park,107
Vascular Plant,Astragalus australis var. glabriusculus,Safe,Bryce National Park,115
Vascular Plant,Astragalus bolanderi,Safe,Bryce National Park,106
Vascular Plant,Astragalus canadensis,Safe,Bryce National Park,87
Vascular Plant,Astragalus canadensis var. brevidens,Safe,Bryce National Park,106
Vascular Plant,Astragalus cibarius,Safe,Bryce National Park,85
Vascular Plant,Astragalus cicer,Safe,Bryce National Park,119
Vascular Plant,Astragalus congdonii,Safe,Bryce National Park,121
Vascular Plant,Astragalus crassicarpus var. paysonii,Safe,Bryce National Park,85
Vascular Plant,Astragalus drummondii,Safe,Bryce National Park,74
Vascular Plant,Astragalus gilviflorus var. gilviflorus,Safe,Bryce National Park,103
Vascular Plant,Astragalus inflexus,Safe,Bryce National Park,116
Vascular Plant,Astragalus kentrophyta var. danaus,Safe,Bryce National Park,108
Vascular Plant,Astragalus kentrophyta var. tegetarius,Safe,Bryce National Park,72
Vascular Plant,Astragalus laxmannii var. robustior,Safe,Bryce National Park,124
Vascular Plant,Astragalus lentiginosus var. ineptus,Safe,Bryce National Park,133
Vascular Plant,Astragalus lotiflorus,Safe,Bryce National Park,56
Vascular Plant,Astragalus miser var. hylophilus,Safe,Bryce National Park,82
Vascular Plant,Astragalus miser var. praeteritus,Safe,Bryce National Park,109
Vascular Plant,Astragalus missouriensis,Safe,Bryce National Park,95
Vascular Plant,Astragalus purshii var. lectulus,Safe,Bryce National Park,111
Vascular Plant,Astragalus purshii var. purshii,Safe,Bryce National Park,115
Vascular Plant,Astragalus vexilliflexus var. vexilliflexus,Safe,Bryce National Park,95
Vascular Plant,Astragalus whitneyi var. whitneyi,Safe,Bryce National Park,105
Bird,Athene cunicularia,Safe,Bryce National Park,110
Vascular Plant,Athyrium alpestre var. americanum,Safe,Bryce National Park,106
Vascular Plant,Athyrium filix-femina,Safe,Bryce National Park,84
Vascular Plant,Athyrium filix-femina ssp. asplenioides,Safe,Bryce National Park,84
Vascular Plant,Athyrium filix-femina var. cyclosorum,Safe,Bryce National Park,89
Vascular Plant,Athysanus pusillus,Safe,Bryce National Park,139
Nonvascular Plant,Atrichum altecristatum,Safe,Bryce National Park,102
Nonvascular Plant,Atrichum angustatum,Safe,Bryce National Park,124
Nonvascular Plant,Atrichum crispum,Safe,Bryce National Park,138
Nonvascular Plant,Atrichum oerstedianum,Safe,Bryce National Park,105
Nonvascular Plant,Atrichum undulatum,Safe,Bryce National Park,76
Vascular Plant,Atriplex argentea,Safe,Bryce National Park,83
Vascular Plant,Atriplex canescens var. canescens,Safe,Bryce National Park,67
Vascular Plant,Atriplex hortensis,Safe,Bryce National Park,111
Vascular Plant,Atriplex patula,Safe,Bryce National Park,91
Vascular Plant,Atriplex rosea,Safe,Bryce National Park,129
Vascular Plant,Atriplex subspicata,Safe,Bryce National Park,107
Nonvascular Plant,Aulacomnium heterostichum,Safe,Bryce National Park,91
Nonvascular Plant,Aulacomnium palustre,Safe,Bryce National Park,87
Vascular Plant,Aureolaria flava,Safe,Bryce National Park,82
Vascular Plant,Aureolaria laevigata,Safe,Bryce National Park,63
Vascular Plant,Aureolaria pectinata,Safe,Bryce National Park,105
Vascular Plant,Aureolaria pedicularia,Safe,Bryce National Park,95
Vascular Plant,Aureolaria virginica,Safe,Bryce National Park,72
Vascular Plant,Avena barbata,Safe,Bryce National Park,68
Vascular Plant,Avena fatua,Safe,Bryce National Park,129
Vascular Plant,Avena sativa,Safe,Bryce National Park,163
Vascular Plant,Avena sativa,Safe,Bryce National Park,140
Bird,Aythya affinis,Species of Concern,Bryce National Park,98
Bird,Aythya americana,Safe,Bryce National Park,108
Bird,Aythya collaris,Safe,Bryce National Park,125
Bird,Aythya marila,Safe,Bryce National Park,91
Bird,Aythya valisineria,Safe,Bryce National Park,106
Vascular Plant,Baccharis pilularis,Safe,Bryce National Park,70
Bird,Baeolophus bicolor,Safe,Bryce National Park,92
Bird,Baeolophus inornatus,Safe,Bryce National Park,97
Vascular Plant,Balsamorhiza deltoidea,Safe,Bryce National Park,133
Vascular Plant,Balsamorhiza macrolepis,Safe,Bryce National Park,79
Vascular Plant,Balsamorhiza sagittata,Safe,Bryce National Park,76
Vascular Plant,Baptisia tinctoria,Safe,Bryce National Park,97
Vascular Plant,Barbarea orthoceras,Safe,Bryce National Park,106
Vascular Plant,Barbarea verna,Safe,Bryce National Park,114
Vascular Plant,Barbarea vulgaris,Safe,Bryce National Park,88
Vascular Plant,Barbarea vulgaris,Safe,Bryce National Park,98
Nonvascular Plant,Barbilophozia attenuata,Safe,Bryce National Park,112
Nonvascular Plant,Barbula convoluta,Safe,Bryce National Park,111
Nonvascular Plant,Barbula unguiculata,Safe,Bryce National Park,113
Vascular Plant,Bartonia paniculata,Safe,Bryce National Park,84
Vascular Plant,Bartonia paniculata ssp. paniculata,Safe,Bryce National Park,115
Vascular Plant,Bartonia virginica,Safe,Bryce National Park,77
Bird,Bartramia longicauda,Species of Concern,Bryce National Park,102
Nonvascular Plant,Bartramia pomiformis,Safe,Bryce National Park,93
Mammal,Bassariscus astutus,Species of Concern,Bryce National Park,96
Vascular Plant,Bassia hyssopifolia,Safe,Bryce National Park,99
Amphibian,Batrachoseps diabolicus,Safe,Bryce National Park,80
Amphibian,Batrachoseps gregarius,Safe,Bryce National Park,102
Nonvascular Plant,Bazzania denudata,Safe,Bryce National Park,102
Nonvascular Plant,Bazzania nudicaulis,Species of Concern,Bryce National Park,135
Nonvascular Plant,Bazzania tricrenata,Safe,Bryce National Park,92
Nonvascular Plant,Bazzania trilobata,Safe,Bryce National Park,89
Vascular Plant,Beckmannia syzigachne,Safe,Bryce National Park,81
Vascular Plant,Belamcanda chinensis,Safe,Bryce National Park,58
Vascular Plant,Berberis canadensis,Safe,Bryce National Park,81
Vascular Plant,Berberis thunbergii,Safe,Bryce National Park,127
Vascular Plant,Berberis vulgaris,Safe,Bryce National Park,108
Vascular Plant,Berteroa incana,Safe,Bryce National Park,105
Vascular Plant,Besseya wyomingensis,Safe,Bryce National Park,93
Vascular Plant,Betula alleghaniensis var. alleghaniensis,Safe,Bryce National Park,103
Vascular Plant,Betula glandulosa,Safe,Bryce National Park,93
Vascular Plant,Betula lenta,Safe,Bryce National Park,90
Vascular Plant,Betula nigra,Safe,Bryce National Park,106
Vascular Plant,Betula occidentalis,Safe,Bryce National Park,112
Vascular Plant,Betula papyrifera var. cordifolia,Safe,Bryce National Park,107
Vascular Plant,Betula pendula,Safe,Bryce National Park,99
Vascular Plant,Bidens aristosa,Safe,Bryce National Park,111
Vascular Plant,Bidens bipinnata,Safe,Bryce National Park,93
Vascular Plant,Bidens cernua,Safe,Bryce National Park,120
Vascular Plant,Bidens cernua,Safe,Bryce National Park,110
Vascular Plant,Bidens frondosa,Safe,Bryce National Park,121
Vascular Plant,Bidens tripartita,Safe,Bryce National Park,123
Vascular Plant,Bidens tripartita,Safe,Bryce National Park,141
Vascular Plant,Bidens vulgata,Safe,Bryce National Park,102
Vascular Plant,Bignonia capreolata,Safe,Bryce National Park,101
Mammal,Bison bison,Safe,Bryce National Park,121
Mammal,Blarina brevicauda,Safe,Bryce National Park,77
Nonvascular Plant,Blasia pusilla,Safe,Bryce National Park,100
Nonvascular Plant,Blepharostoma trichophyllum,Safe,Bryce National Park,120
Vascular Plant,Blephilia hirsuta,Safe,Bryce National Park,85
Nonvascular Plant,Blindia acuta,Safe,Bryce National Park,87
Vascular Plant,Boechera lemmonii,Safe,Bryce National Park,95
Vascular Plant,Boehmeria cylindrica,Safe,Bryce National Park,84
Vascular Plant,Bolandra californica,Safe,Bryce National Park,80
Bird,Bombycilla cedrorum,Safe,Bryce National Park,84
Bird,Bombycilla garrulus,Safe,Bryce National Park,102
Bird,Bonasa umbellus,Safe,Bryce National Park,90
Mammal,Bos bison,Safe,Bryce National Park,68
Mammal,Bos taurus,Safe,Bryce National Park,99
Bird,Botaurus lentiginosus,Species of Concern,Bryce National Park,74
Vascular Plant,Botrychium ascendens,Species of Concern,Bryce National Park,102
Vascular Plant,Botrychium biternatum,Safe,Bryce National Park,94
Vascular Plant,Botrychium dissectum,Safe,Bryce National Park,126
Vascular Plant,Botrychium jenmanii,Safe,Bryce National Park,90
Vascular Plant,Botrychium lanceolatum,Safe,Bryce National Park,132
Vascular Plant,Botrychium lanceolatum var. angustisegmentum,Safe,Bryce National Park,97
Vascular Plant,Botrychium matricariifolium,Safe,Bryce National Park,99
Vascular Plant,Botrychium minganense,Safe,Bryce National Park,109
Vascular Plant,Botrychium multifidum,Safe,Bryce National Park,154
Vascular Plant,Botrychium oneidense,Safe,Bryce National Park,126
Vascular Plant,Botrychium simplex,Safe,Bryce National Park,91
Vascular Plant,Botrychium simplex,Safe,Bryce National Park,136
Vascular Plant,Botrychium virginianum,Safe,Bryce National Park,86
Vascular Plant,Botrychium virginianum,Safe,Bryce National Park,74
Vascular Plant,Bouteloua gracilis,Safe,Bryce National Park,102
Vascular Plant,Boykinia aconitifolia,Safe,Bryce National Park,97
Vascular Plant,Boykinia major,Safe,Bryce National Park,105
Nonvascular Plant,Brachydontium trichodes,Safe,Bryce National Park,149
Vascular Plant,Brachyelytrum erectum,Safe,Bryce National Park,107
Vascular Plant,Brachyelytrum septentrionale,Safe,Bryce National Park,84
Nonvascular Plant,Brachythecium acuminatum,Safe,Bryce National Park,96
Nonvascular Plant,Brachythecium digastrum,Safe,Bryce National Park,103
Nonvascular Plant,Brachythecium oedipodium,Safe,Bryce National Park,98
Nonvascular Plant,Brachythecium oxycladon,Safe,Bryce National Park,61
Nonvascular Plant,Brachythecium plumosum,Safe,Bryce National Park,86
Nonvascular Plant,Brachythecium rivulare,Safe,Bryce National Park,52
Nonvascular Plant,Brachythecium rutabulum,Safe,Bryce National Park,156
Nonvascular Plant,Brachythecium salebrosum,Safe,Bryce National Park,116
Bird,Branta bernicla,Safe,Bryce National Park,115
Bird,Branta bernicla,Safe,Bryce National Park,111
Bird,Branta canadensis,Safe,Bryce National Park,134
Bird,Branta hutchinsii,Safe,Bryce National Park,108
Vascular Plant,Brasenia schreberi,Safe,Bryce National Park,94
Vascular Plant,Brassica juncea,Safe,Bryce National Park,123
Vascular Plant,Brassica kaber,Safe,Bryce National Park,92
Vascular Plant,Brassica napus,Safe,Bryce National Park,88
Vascular Plant,Brassica nigra,Safe,Bryce National Park,88
Vascular Plant,Brassica rapa,Safe,Bryce National Park,110
Vascular Plant,Brassica rapa,Safe,Bryce National Park,78
Vascular Plant,Brickellia californica,Safe,Bryce National Park,108
Vascular Plant,Brickellia eupatorioides var. eupatorioides,Safe,Bryce National Park,126
Vascular Plant,Brickellia grandiflora,Safe,Bryce National Park,99
Vascular Plant,Briza minor,Safe,Bryce National Park,87
Vascular Plant,Brodiaea elegans ssp. elegans,Safe,Bryce National Park,75
Vascular Plant,Bromus anomalus,Safe,Bryce National Park,77
Vascular Plant,Bromus arenarius,Safe,Bryce National Park,137
Vascular Plant,Bromus carinatus,Safe,Bryce National Park,91
Vascular Plant,Bromus catharticus,Safe,Bryce National Park,127
Vascular Plant,Bromus ciliatus,Safe,Bryce National Park,91
Vascular Plant,Bromus commutatus,Safe,Bryce National Park,106
Vascular Plant,Bromus diandrus,Safe,Bryce National Park,90
Vascular Plant,Bromus grandis,Safe,Bryce National Park,100
Vascular Plant,Bromus hordeaceus,Safe,Bryce National Park,93
Vascular Plant,Bromus hordeaceus ssp. hordeaceus,Safe,Bryce National Park,125
Vascular Plant,Bromus inermis,Safe,Bryce National Park,86
Vascular Plant,Bromus inermis ssp. inermis,Safe,Bryce National Park,65
Vascular Plant,Bromus inermis var. inermis,Safe,Bryce National Park,118
Vascular Plant,Bromus inermis var. pumpellianus,Safe,Bryce National Park,85
Vascular Plant,Bromus japonicus,Safe,Bryce National Park,70
Vascular Plant,Bromus japonicus,Safe,Bryce National Park,85
