category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Arisaema dracontium,Safe,Yellowstone National Park,200
Vascular Plant,Arisaema triphyllum ssp. quinatum,Safe,Yellowstone National Park,259
Vascular Plant,Arisaema triphyllum ssp. triphyllum,Safe,Yellowstone National Park,232
Vascular Plant,Aristida dichotoma var. dichotoma,Safe,Yellowstone National Park,236
Vascular Plant,Aristida divaricata,Safe,Yellowstone National Park,298
Vascular Plant,Aristida oligantha,Safe,Yellowstone National Park,267
Vascular Plant,Aristida purpurascens,Safe,Yellowstone National Park,250
Vascular Plant,Aristida purpurea var. longiseta,Safe,Yellowstone National Park,284
Vascular Plant,Aristolochia macrophylla,Safe,Yellowstone National Park,278
Vascular Plant,Aristolochia serpentaria,Safe,Yellowstone National Park,271
Vascular Plant,Arnica amplexicaulis,Safe,Yellowstone National Park,250
Vascular Plant,Arnica chamissonis ssp. foliosa,Safe,Yellowstone National Park,251
Vascular Plant,Arnica cordifolia,Safe,Yellowstone National Park,237
Vascular Plant,Arnica discoidea,Safe,Yellowstone National Park,245
Vascular Plant,Arnica fulgens,Safe,Yellowstone National Park,274
Vascular Plant,Arnica latifolia,Safe,Yellowstone National Park,263
Vascular Plant,Arnica longifolia,Safe,Yellowstone National Park,262
Vascular Plant,Arnica mollis,Safe,Yellowstone National Park,229
Vascular Plant,Arnica nevadensis,Safe,Yellowstone National Park,239
Vascular Plant,Arnica parryi,Safe,Yellowstone National Park,295
Vascular Plant,Arnica parryi ssp. sonnei,Safe,Yellowstone National Park,222
Vascular Plant,Arnica rydbergii,Safe,Yellowstone National Park,250
Vascular Plant,Arnica sororia,Safe,Yellowstone National Park,233
Vascular Plant,Arnoglossum atriplicifolium,Safe,Yellowstone National Park,233
Vascular Plant,Arnoglossum muehlenbergii,Safe,Yellowstone National Park,261
Vascular Plant,Aronia arbutifolia,Safe,Yellowstone National Park,225
Vascular Plant,Aronia melanocarpa,Safe,Yellowstone National Park,231
Vascular Plant,Aronia X prunifolia,Safe,Yellowstone National Park,229
Vascular Plant,Arrhenatherum elatius,Safe,Yellowstone National Park,241
Vascular Plant,Arrhenatherum elatius var. elatius,Safe,Yellowstone National Park,224
Vascular Plant,Artemisia abrotanum,Safe,Yellowstone National Park,245
Vascular Plant,Artemisia absinthium,Safe,Yellowstone National Park,211
Vascular Plant,Artemisia arbuscula ssp. arbuscula,Safe,Yellowstone National Park,238
Vascular Plant,Artemisia biennis var. biennis,Safe,Yellowstone National Park,252
Vascular Plant,Artemisia cana ssp. bolanderi,Safe,Yellowstone National Park,288
Vascular Plant,Artemisia douglasiana,Safe,Yellowstone National Park,231
Vascular Plant,Artemisia dracunculus,Safe,Yellowstone National Park,232
Vascular Plant,Artemisia frigida,Safe,Yellowstone National Park,246
Vascular Plant,Artemisia ludoviciana ssp. incompta,Safe,Yellowstone National Park,241
Vascular Plant,Artemisia ludoviciana ssp. mexicana,Safe,Yellowstone National Park,224
Vascular Plant,Artemisia michauxiana,Safe,Yellowstone National Park,270
Vascular Plant,Artemisia norvegica ssp. saxatilis,Safe,Yellowstone National Park,226
Vascular Plant,Artemisia nova,Safe,Yellowstone National Park,265
Vascular Plant,Artemisia rothrockii,Safe,Yellowstone National Park,269
Vascular Plant,Artemisia scopulorum,Safe,Yellowstone National Park,255
Vascular Plant,Artemisia spiciformis,Safe,Yellowstone National Park,216
Vascular Plant,Artemisia tridentata ssp. tridentata,Safe,Yellowstone National Park,234
Vascular Plant,Artemisia tridentata ssp. vaseyana,Safe,Yellowstone National Park,223
Vascular Plant,Artemisia tridentata var. tridentata,Safe,Yellowstone National Park,274
Vascular Plant,Artemisia vulgaris,Safe,Yellowstone National Park,264
Bird,Artemisiospiza belli,Safe,Yellowstone National Park,256
Bird,Artemisiospiza nevadensis,Safe,Yellowstone National Park,246
Vascular Plant,Arthraxon hispidus,Safe,Yellowstone National Park,249
Vascular Plant,Aruncus dioicus,Safe,Yellowstone National Park,240
Vascular Plant,Arundinaria gigantea ssp. gigantea,Safe,Yellowstone National Park,230
Vascular Plant,Arundo donax,Safe,Yellowstone National Park,239
Vascular Plant,Asarum canadense,Safe,Yellowstone National Park,227
Vascular Plant,Asarum hartwegii,Safe,Yellowstone National Park,229
Vascular Plant,Asarum lemmonii,Safe,Yellowstone National Park,281
Vascular Plant,Asclepias amplexicaulis,Safe,Yellowstone National Park,243
Vascular Plant,Asclepias californica,Safe,Yellowstone National Park,247
Vascular Plant,Asclepias cordifolia,Safe,Yellowstone National Park,283
Vascular Plant,Asclepias exaltata,Safe,Yellowstone National Park,283
Vascular Plant,Asclepias fascicularis,Safe,Yellowstone National Park,235
Vascular Plant,Asclepias incarnata ssp. incarnata,Safe,Yellowstone National Park,232
Vascular Plant,Asclepias incarnata ssp. pulchra,Safe,Yellowstone National Park,233
Vascular Plant,Asclepias quadrifolia,Safe,Yellowstone National Park,242
Vascular Plant,Asclepias speciosa,Safe,Yellowstone National Park,278
Vascular Plant,Asclepias syriaca,Safe,Yellowstone National Park,273
Vascular Plant,Asclepias tuberosa,Safe,Yellowstone National Park,205
Vascular Plant,Asclepias variegata,Safe,Yellowstone National Park,265
Vascular Plant,Asclepias verticillata,Safe,Yellowstone National Park,245
Vascular Plant,Asimina triloba,Safe,Yellowstone National Park,231
Bird,Asio flammeus,Species of Concern,Yellowstone National Park,225
Bird,Asio otus,Species of Concern,Yellowstone National Park,253
Vascular Plant,Asparagus officinalis,Safe,Yellowstone National Park,236
Vascular Plant,Asparagus officinalis,Safe,Yellowstone National Park,250
Vascular Plant,Asperugo procumbens,Safe,Yellowstone National Park,236
Reptile,Aspidoscelis tigris munda,Safe,Yellowstone National Park,214
Vascular Plant,Aspidotis californica,Safe,Yellowstone National Park,241
Vascular Plant,Aspidotis densa,Safe,Yellowstone National Park,306
Vascular Plant,Asplenium montanum,Safe,Yellowstone National Park,224
Vascular Plant,Asplenium pinnatifidum,Safe,Yellowstone National Park,249
Vascular Plant,Asplenium platyneuron,Safe,Yellowstone National Park,267
Vascular Plant,Asplenium resiliens,Safe,Yellowstone National Park,249
Vascular Plant,Asplenium rhizophyllum,Safe,Yellowstone National Park,261
Vascular Plant,Asplenium ruta-muraria,Safe,Yellowstone National Park,264
Vascular Plant,Asplenium trichomanes ssp. trichomanes,Safe,Yellowstone National Park,234
Vascular Plant,Aster ascendens,Safe,Yellowstone National Park,268
Vascular Plant,Aster eatonii,Safe,Yellowstone National Park,234
Vascular Plant,Aster foliaceus var. parryi,Safe,Yellowstone National Park,281
Vascular Plant,Aster integrifolius,Safe,Yellowstone National Park,236
Vascular Plant,Aster occidentalis var. occidentalis,Safe,Yellowstone National Park,223
Vascular Plant,Aster occidentalis var. yosemitanus,Safe,Yellowstone National Park,258
Vascular Plant,Aster patens var. patens,Safe,Yellowstone National Park,230
Vascular Plant,Aster retroflexus,Safe,Yellowstone National Park,245
Vascular Plant,Aster tataricus,Safe,Yellowstone National Park,252
Vascular Plant,Astilbe biternata,Safe,Yellowstone National Park,239
Nonvascular Plant,Astomum muehlenbergianum,Safe,Yellowstone National Park,274
Vascular Plant,Astragalus agrestis,Safe,Yellowstone National Park,236
Vascular Plant,Astragalus alpinus,Safe,Yellowstone National Park,252
Vascular Plant,Astragalus americanus,Safe,Yellowstone National Park,211
Vascular Plant,Astragalus australis var. glabriusculus,Safe,Yellowstone National Park,237
Vascular Plant,Astragalus bolanderi,Safe,Yellowstone National Park,266
Vascular Plant,Astragalus canadensis,Safe,Yellowstone National Park,229
Vascular Plant,Astragalus canadensis var. brevidens,Safe,Yellowstone National Park,227
Vascular Plant,Astragalus cibarius,Safe,Yellowstone National Park,246
Vascular Plant,Astragalus cicer,Safe,Yellowstone National Park,249
Vascular Plant,Astragalus congdonii,Safe,Yellowstone National Park,230
Vascular Plant,Astragalus crassicarpus var. paysonii,Safe,Yellowstone National Park,257
Vascular Plant,Astragalus drummondii,Safe,Yellowstone National Park,230
Vascular Plant,Astragalus gilviflorus var. gilviflorus,Safe,Yellowstone National Park,279
Vascular Plant,Astragalus inflexus,Safe,Yellowstone National Park,253
Vascular Plant,Astragalus kentrophyta var. danaus,Safe,Yellowstone National Park,231
Vascular Plant,Astragalus kentrophyta var. tegetarius,Safe,Yellowstone National Park,259
Vascular Plant,Astragalus laxmannii var. robustior,Safe,Yellowstone National Park,261
Vascular Plant,Astragalus lentiginosus var. ineptus,Safe,Yellowstone National Park,254
Vascular Plant,Astragalus lotiflorus,Safe,Yellowstone National Park,269
Vascular Plant,Astragalus miser var. hylophilus,Safe,Yellowstone National Park,252
Vascular Plant,Astragalus miser var. praeteritus,Safe,Yellowstone National Park,270
Vascular Plant,Astragalus missouriensis,Safe,Yellowstone National Park,257
Vascular Plant,Astragalus purshii var. lectulus,Safe,Yellowstone National Park,238
Vascular Plant,Astragalus purshii var. purshii,Safe,Yellowstone National Park,235
Vascular Plant,Astragalus vexilliflexus var. vexilliflexus,Safe,Yellowstone National Park,218
Vascular Plant,Astragalus whitneyi var. whitneyi,Safe,Yellowstone National Park,264
Bird,Athene cunicularia,Safe,Yellowstone National Park,229
Vascular Plant,Athyrium alpestre var. americanum,Safe,Yellowstone National Park,237
Vascular Plant,Athyrium filix-femina,Safe,Yellowstone National Park,231
Vascular Plant,Athyrium filix-femina ssp. asplenioides,Safe,Yellowstone National Park,276
Vascular Plant,Athyrium filix-femina var. cyclosorum,Safe,Yellowstone National Park,263
Vascular Plant,Athysanus pusillus,Safe,Yellowstone National Park,257
Nonvascular Plant,Atrichum altecristatum,Safe,Yellowstone National Park,259
Nonvascular Plant,Atrichum angustatum,Safe,Yellowstone National Park,235
Nonvascular Plant,Atrichum crispum,Safe,Yellowstone National Park,252
Nonvascular Plant,Atrichum oerstedianum,Safe,Yellowstone National Park,244
Nonvascular Plant,Atrichum undulatum,Safe,Yellowstone National Park,243
Vascular Plant,Atriplex argentea,Safe,Yellowstone National Park,242
Vascular Plant,Atriplex canescens var. canescens,Safe,Yellowstone National Park,241
Vascular Plant,Atriplex hortensis,Safe,Yellowstone National Park,225
Vascular Plant,Atriplex patula,Safe,Yellowstone National Park,214
Vascular Plant,Atriplex rosea,Safe,Yellowstone National Park,257
Vascular Plant,Atriplex subspicata,Safe,Yellowstone National Park,201
Nonvascular Plant,Aulacomnium heterostichum,Safe,Yellowstone National Park,275
Nonvascular Plant,Aulacomnium palustre,Safe,Yellowstone National Park,230
Vascular Plant,Aureolaria flava,Safe,Yellowstone National Park,230
Vascular Plant,Aureolaria laevigata,Safe,Yellowstone National Park,244
Vascular Plant,Aureolaria pectinata,Safe,Yellowstone National Park,249
Vascular Plant,Aureolaria pedicularia,Safe,Yellowstone National Park,275
Vascular Plant,Aureolaria virginica,Safe,Yellowstone National Park,243
Vascular Plant,Avena barbata,Safe,Yellowstone National Park,252
Vascular Plant,Avena fatua,Safe,Yellowstone National Park,260
Vascular Plant,Avena sativa,Safe,Yellowstone National Park,223
Vascular Plant,Avena sativa,Safe,Yellowstone National Park,230
Bird,Aythya affinis,Species of Concern,Yellowstone National Park,224
Bird,Aythya americana,Safe,Yellowstone National Park,304
Bird,Aythya collaris,Safe,Yellowstone National Park,230
Bird,Aythya marila,Safe,Yellowstone National Park,200
Bird,Aythya valisineria,Safe,Yellowstone National Park,250
Vascular Plant,Baccharis pilularis,Safe,Yellowstone National Park,262
Bird,Baeolophus bicolor,Safe,Yellowstone National Park,294
Bird,Baeolophus inornatus,Safe,Yellowstone National Park,261
Vascular Plant,Balsamorhiza deltoidea,Safe,Yellowstone National Park,270
Vascular Plant,Balsamorhiza macrolepis,Safe,Yellowstone National Park,247
Vascular Plant,Balsamorhiza sagittata,Safe,Yellowstone National Park,271
Vascular Plant,Baptisia tinctoria,Safe,Yellowstone National Park,214
Vascular Plant,Barbarea orthoceras,Safe,Yellowstone National Park,282
Vascular Plant,Barbarea verna,Safe,Yellowstone National Park,277
Vascular Plant,Barbarea vulgaris,Safe,Yellowstone National Park,236
Vascular Plant,Barbarea vulgaris,Safe,Yellowstone National Park,258
Nonvascular Plant,Barbilophozia attenuata,Safe,Yellowstone National Park,247
Nonvascular Plant,Barbula convoluta,Safe,Yellowstone National Park,259
Nonvascular Plant,Barbula unguiculata,Safe,Yellowstone National Park,248
Vascular Plant,Bartonia paniculata,Safe,Yellowstone National Park,281
Vascular Plant,Bartonia paniculata ssp. paniculata,Safe,Yellowstone National Park,230
Vascular Plant,Bartonia virginica,Safe,Yellowstone National Park,265
Bird,Bartramia longicauda,Species of Concern,Yellowstone National Park,238
Nonvascular Plant,Bartramia pomiformis,Safe,Yellowstone National Park,209
Mammal,Bassariscus astutus,Species of Concern,Yellowstone National Park,214
Vascular Plant,Bassia hyssopifolia,Safe,Yellowstone National Park,270
Amphibian,Batrachoseps diabolicus,Safe,Yellowstone National Park,282
Amphibian,Batrachoseps gregarius,Safe,Yellowstone National Park,248
Nonvascular Plant,Bazzania denudata,Safe,Yellowstone National Park,252
Nonvascular Plant,Bazzania nudicaulis,Species of Concern,Yellowstone National Park,268
Nonvascular Plant,Bazzania tricrenata,Safe,Yellowstone National Park,265
Nonvascular Plant,Bazzania trilobata,Safe,Yellowstone National Park,244
Vascular Plant,Beckmannia syzigachne,Safe,Yellowstone National Park,269
Vascular Plant,Belamcanda chinensis,Safe,Yellowstone National Park,249
Vascular Plant,Berberis canadensis,Safe,Yellowstone National Park,255
Vascular Plant,Berberis thunbergii,Safe,Yellowstone National Park,201
Vascular Plant,Berberis vulgaris,Safe,Yellowstone National Park,231
Vascular Plant,Berteroa incana,Safe,Yellowstone National Park,242
Vascular Plant,Besseya wyomingensis,Safe,Yellowstone National Park,205
Vascular Plant,Betula alleghaniensis var. alleghaniensis,Safe,Yellowstone National Park,251
Vascular Plant,Betula glandulosa,Safe,Yellowstone National Park,238
Vascular Plant,Betula lenta,Safe,Yellowstone National Park,243
Vascular Plant,Betula nigra,Safe,Yellowstone National Park,281
Vascular Plant,Betula occidentalis,Safe,Yellowstone National Park,263
Vascular Plant,Betula papyrifera var. cordifolia,Safe,Yellowstone National Park,216
Vascular Plant,Betula pendula,Safe,Yellowstone National Park,249
Vascular Plant,Bidens aristosa,Safe,Yellowstone National Park,251
Vascular Plant,Bidens bipinnata,Safe,Yellowstone National Park,273
Vascular Plant,Bidens cernua,Safe,Yellowstone National Park,247
Vascular Plant,Bidens cernua,Safe,Yellowstone National Park,241
Vascular Plant,Bidens frondosa,Safe,Yellowstone National Park,229
Vascular Plant,Bidens tripartita,Safe,Yellowstone National Park,314
Vascular Plant,Bidens tripartita,Safe,Yellowstone National Park,288
Vascular Plant,Bidens vulgata,Safe,Yellowstone National Park,297
Vascular Plant,Bignonia capreolata,Safe,Yellowstone National Park,250
Mammal,Bison bison,Safe,Yellowstone National Park,270
Mammal,Blarina brevicauda,Safe,Yellowstone National Park,244
Nonvascular Plant,Blasia pusilla,Safe,Yellowstone National Park,263
Nonvascular Plant,Blepharostoma trichophyllum,Safe,Yellowstone National Park,252
Vascular Plant,Blephilia hirsuta,Safe,Yellowstone National Park,255
Nonvascular Plant,Blindia acuta,Safe,Yellowstone National Park,218
Vascular Plant,Boechera lemmonii,Safe,Yellowstone National Park,256
Vascular Plant,Boehmeria cylindrica,Safe,Yellowstone National Park,264
Vascular Plant,Bolandra californica,Safe,Yellowstone National Park,243
Bird,Bombycilla cedrorum,Safe,Yellowstone National Park,235
Bird,Bombycilla garrulus,Safe,Yellowstone National Park,281
Bird,Bonasa umbellus,Safe,Yellowstone National Park,259
Mammal,Bos bison,Safe,Yellowstone National Park,269
Mammal,Bos taurus,Safe,Yellowstone National Park,235
