category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Arnica chamissonis ssp. foliosa,Safe,Yosemite National Park,145
Vascular Plant,Arnica cordifolia,Safe,Yosemite National Park,183
Vascular Plant,Arnica discoidea,Safe,Yosemite National Park,153
Vascular Plant,Arnica fulgens,Safe,Yosemite National Park,172
Vascular Plant,Arnica latifolia,Safe,Yosemite National Park,171
Vascular Plant,Arnica longifolia,Safe,Yosemite National Park,137
Vascular Plant,Arnica mollis,Safe,Yosemite National Park,152
Vascular Plant,Arnica nevadensis,Safe,Yosemite National Park,111
Vascular Plant,Arnica parryi,Safe,Yosemite National Park,149
Vascular Plant,Arnica parryi ssp. sonnei,Safe,Yosemite National Park,154
Vascular Plant,Arnica rydbergii,Safe,Yosemite National Park,162
Vascular Plant,Arnica sororia,Safe,Yosemite National Park,143
Vascular Plant,Arnoglossum atriplicifolium,Safe,Yosemite National Park,145
Vascular Plant,Arnoglossum muehlenbergii,Safe,Yosemite National Park,175
Vascular Plant,Aronia arbutifolia,Safe,Yosemite National Park,172
Vascular Plant,Aronia melanocarpa,Safe,Yosemite National Park,157
Vascular Plant,Aronia X prunifolia,Safe,Yosemite National Park,161
Vascular Plant,Arrhenatherum elatius,Safe,Yosemite National Park,156
Vascular Plant,Arrhenatherum elatius var. elatius,Safe,Yosemite National Park,139
Vascular Plant,Artemisia abrotanum,Safe,Yosemite National Park,132
Vascular Plant,Artemisia absinthium,Safe,Yosemite National Park,141
Vascular Plant,Artemisia arbuscula ssp. arbuscula,Safe,Yosemite National Park,219
Vascular Plant,Artemisia biennis var. biennis,Safe,Yosemite National Park,148
Vascular Plant,Artemisia cana ssp. bolanderi,Safe,Yosemite National Park,153
Vascular Plant,Artemisia douglasiana,Safe,Yosemite National Park,146
Vascular Plant,Artemisia dracunculus,Safe,Yosemite National Park,129
Vascular Plant,Artemisia frigida,Safe,Yosemite National Park,136
Vascular Plant,Artemisia ludoviciana ssp. incompta,Safe,Yosemite National Park,132
Vascular Plant,Artemisia ludoviciana ssp. mexicana,Safe,Yosemite National Park,150
Vascular Plant,Artemisia michauxiana,Safe,Yosemite National Park,150
Vascular Plant,Artemisia norvegica ssp. saxatilis,Safe,Yosemite National Park,157
Vascular Plant,Artemisia nova,Safe,Yosemite National Park,155
Vascular Plant,Artemisia rothrockii,Safe,Yosemite National Park,163
Vascular Plant,Artemisia scopulorum,Safe,Yosemite National Park,195
Vascular Plant,Artemisia spiciformis,Safe,Yosemite National Park,141
Vascular Plant,Artemisia tridentata ssp. tridentata,Safe,Yosemite National Park,133
Vascular Plant,Artemisia tridentata ssp. vaseyana,Safe,Yosemite National Park,161
Vascular Plant,Artemisia tridentata var. tridentata,Safe,Yosemite National Park,137
Vascular Plant,Artemisia vulgaris,Safe,Yosemite National Park,121
Bird,Artemisiospiza belli,Safe,Yosemite National Park,188
Bird,Artemisiospiza nevadensis,Safe,Yosemite National Park,141
Vascular Plant,Arthraxon hispidus,Safe,Yosemite National Park,158
Vascular Plant,Aruncus dioicus,Safe,Yosemite National Park,171
Vascular Plant,Arundinaria gigantea ssp. gigantea,Safe,Yosemite National Park,177
Vascular Plant,Arundo donax,Safe,Yosemite National Park,129
Vascular Plant,Asarum canadense,Safe,Yosemite National Park,140
Vascular Plant,Asarum hartwegii,Safe,Yosemite National Park,134
Vascular Plant,Asarum lemmonii,Safe,Yosemite National Park,131
Vascular Plant,Asclepias amplexicaulis,Safe,Yosemite National Park,142
Vascular Plant,Asclepias californica,Safe,Yosemite National Park,133
Vascular Plant,Asclepias cordifolia,Safe,Yosemite National Park,151
Vascular Plant,Asclepias exaltata,Safe,Yosemite National Park,150
Vascular Plant,Asclepias fascicularis,Safe,Yosemite National Park,194
Vascular Plant,Asclepias incarnata ssp. incarnata,Safe,Yosemite National Park,155
Vascular Plant,Asclepias incarnata ssp. pulchra,Safe,Yosemite National Park,149
Vascular Plant,Asclepias quadrifolia,Safe,Yosemite National Park,179
Vascular Plant,Asclepias speciosa,Safe,Yosemite National Park,140
Vascular Plant,Asclepias syriaca,Safe,Yosemite National Park,139
Vascular Plant,Asclepias tuberosa,Safe,Yosemite National Park,137
Vascular Plant,Asclepias variegata,Safe,Yosemite National Park,142
Vascular Plant,Asclepias verticillata,Safe,Yosemite National Park,166
Vascular Plant,Asimina triloba,Safe,Yosemite National Park,193
Bird,Asio flammeus,Species of Concern,Yosemite National Park,105
Bird,Asio otus,Species of Concern,Yosemite National Park,151
Vascular Plant,Asparagus officinalis,Safe,Yosemite National Park,155
Vascular Plant,Asparagus officinalis,Safe,Yosemite National Park,182
Vascular Plant,Asperugo procumbens,Safe,Yosemite National Park,180
Reptile,Aspidoscelis tigris munda,Safe,Yosemite National Park,123
Vascular Plant,Aspidotis californica,Safe,Yosemite National Park,139
Vascular Plant,Aspidotis densa,Safe,Yosemite National Park,134
Vascular Plant,Asplenium montanum,Safe,Yosemite National Park,164
Vascular Plant,Asplenium pinnatifidum,Safe,Yosemite National Park,145
Vascular Plant,Asplenium platyneuron,Safe,Yosemite National Park,136
Vascular Plant,Asplenium resiliens,Safe,Yosemite National Park,154
Vascular Plant,Asplenium rhizophyllum,Safe,Yosemite National Park,157
Vascular Plant,Asplenium ruta-muraria,Safe,Yosemite National Park,126
Vascular Plant,Asplenium trichomanes ssp. trichomanes,Safe,Yosemite National Park,177
Vascular Plant,Aster ascendens,Safe,Yosemite National Park,120
Vascular Plant,Aster eatonii,Safe,Yosemite National Park,167
Vascular Plant,Aster foliaceus var. parryi,Safe,Yosemite National Park,174
Vascular Plant,Aster integrifolius,Safe,Yosemite National Park,122
Vascular Plant,Aster occidentalis var. occidentalis,Safe,Yosemite National Park,140
Vascular Plant,Aster occidentalis var. yosemitanus,Safe,Yosemite National Park,114
Vascular Plant,Aster patens var. patens,Safe,Yosemite National Park,132
Vascular Plant,Aster retroflexus,Safe,Yosemite National Park,181
Vascular Plant,Aster tataricus,Safe,Yosemite National Park,182
Vascular Plant,Astilbe biternata,Safe,Yosemite National Park,157
Nonvascular Plant,Astomum muehlenbergianum,Safe,Yosemite National Park,146
Vascular Plant,Astragalus agrestis,Safe,Yosemite National Park,151
Vascular Plant,Astragalus alpinus,Safe,Yosemite National Park,156
Vascular Plant,Astragalus americanus,Safe,Yosemite National Park,174
Vascular Plant,Astragalus australis var. glabriusculus,Safe,Yosemite National Park,144
Vascular Plant,Astragalus bolanderi,Safe,Yosemite National Park,140
Vascular Plant,Astragalus canadensis,Safe,Yosemite National Park,151
Vascular Plant,Astragalus canadensis var. brevidens,Safe,Yosemite National Park,158
Vascular Plant,Astragalus cibarius,Safe,Yosemite National Park,153
Vascular Plant,Astragalus cicer,Safe,Yosemite National Park,149
Vascular Plant,Astragalus congdonii,Safe,Yosemite National Park,189
Vascular Plant,Astragalus crassicarpus var. paysonii,Safe,Yosemite National Park,167
Vascular Plant,Astragalus drummondii,Safe,Yosemite National Park,153
Vascular Plant,Astragalus gilviflorus var. gilviflorus,Safe,Yosemite National Park,130
Vascular Plant,Astragalus inflexus,Safe,Yosemite National Park,132
Vascular Plant,Astragalus kentrophyta var. danaus,Safe,Yosemite National Park,158
Vascular Plant,Astragalus kentrophyta var. tegetarius,Safe,Yosemite National Park,148
Vascular Plant,Astragalus laxmannii var. robustior,Safe,Yosemite National Park,140
Vascular Plant,Astragalus lentiginosus var. ineptus,Safe,Yosemite National Park,153
Vascular Plant,Astragalus lotiflorus,Safe,Yosemite National Park,133
Vascular Plant,Astragalus miser var. hylophilus,Safe,Yosemite National Park,169
Vascular Plant,Astragalus miser var. praeteritus,Safe,Yosemite National Park,166
Vascular Plant,Astragalus missouriensis,Safe,Yosemite National Park,130
Vascular Plant,Astragalus purshii var. lectulus,Safe,Yosemite National Park,149
Vascular Plant,Astragalus purshii var. purshii,Safe,Yosemite National Park,156
Vascular Plant,Astragalus vexilliflexus var. vexilliflexus,Safe,Yosemite National Park,157
Vascular Plant,Astragalus whitneyi var. whitneyi,Safe,Yosemite National Park,136
Bird,Athene cunicularia,Safe,Yosemite National Park,131
Vascular Plant,Athyrium alpestre var. americanum,Safe,Yosemite National Park,125
Vascular Plant,Athyrium filix-femina,Safe,Yosemite National Park,143
Vascular Plant,Athyrium filix-femina ssp. asplenioides,Safe,Yosemite National Park,151
Vascular Plant,Athyrium filix-femina var. cyclosorum,Safe,Yosemite National Park,100
Vascular Plant,Athysanus pusillus,Safe,Yosemite National Park,151
Nonvascular Plant,Atrichum altecristatum,Safe,Yosemite National Park,158
Nonvascular Plant,Atrichum angustatum,Safe,Yosemite National Park,154
Nonvascular Plant,Atrichum crispum,Safe,Yosemite National Park,140
Nonvascular Plant,Atrichum oerstedianum,Safe,Yosemite National Park,176
Nonvascular Plant,Atrichum undulatum,Safe,Yosemite National Park,175
Vascular Plant,Atriplex argentea,Safe,Yosemite National Park,169
Vascular Plant,Atriplex canescens var. canescens,Safe,Yosemite National Park,138
Vascular Plant,Atriplex hortensis,Safe,Yosemite National Park,176
Vascular Plant,Atriplex patula,Safe,Yosemite National Park,151
Vascular Plant,Atriplex rosea,Safe,Yosemite National Park,164
Vascular Plant,Atriplex subspicata,Safe,Yosemite National Park,158
Nonvascular Plant,Aulacomnium heterostichum,Safe,Yosemite National Park,131
Nonvascular Plant,Aulacomnium palustre,Safe,Yosemite National Park,145
Vascular Plant,Aureolaria flava,Safe,Yosemite National Park,143
Vascular Plant,Aureolaria laevigata,Safe,Yosemite National Park,156
Vascular Plant,Aureolaria pectinata,Safe,Yosemite National Park,156
Vascular Plant,Aureolaria pedicularia,Safe,Yosemite National Park,163
Vascular Plant,Aureolaria virginica,Safe,Yosemite National Park,131
Vascular Plant,Avena barbata,Safe,Yosemite National Park,118
Vascular Plant,Avena fatua,Safe,Yosemite National Park,117
Vascular Plant,Avena sativa,Safe,Yosemite National Park,157
Vascular Plant,Avena sativa,Safe,Yosemite National Park,161
Bird,Aythya affinis,Species of Concern,Yosemite National Park,144
Bird,Aythya americana,Safe,Yosemite National Park,64
Bird,Aythya collaris,Safe,Yosemite National Park,195
Bird,Aythya marila,Safe,Yosemite National Park,149
Bird,Aythya valisineria,Safe,Yosemite National Park,159
Vascular Plant,Baccharis pilularis,Safe,Yosemite National Park,189
Bird,Baeolophus bicolor,Safe,Yosemite National Park,134
Bird,Baeolophus inornatus,Safe,Yosemite National Park,169
Vascular Plant,Balsamorhiza deltoidea,Safe,Yosemite National Park,121
Vascular Plant,Balsamorhiza macrolepis,Safe,Yosemite National Park,145
Vascular Plant,Balsamorhiza sagittata,Safe,Yosemite National Park,151
Vascular Plant,Baptisia tinctoria,Safe,Yosemite National Park,137
Vascular Plant,Barbarea orthoceras,Safe,Yosemite National Park,168
Vascular Plant,Barbarea verna,Safe,Yosemite National Park,166
Vascular Plant,Barbarea vulgaris,Safe,Yosemite National Park,166
Vascular Plant,Barbarea vulgaris,Safe,Yosemite National Park,157
Nonvascular Plant,Barbilophozia attenuata,Safe,Yosemite National Park,101
Nonvascular Plant,Barbula convoluta,Safe,Yosemite National Park,137
Nonvascular Plant,Barbula unguiculata,Safe,Yosemite National Park,169
Vascular Plant,Bartonia paniculata,Safe,Yosemite National Park,165
Vascular Plant,Bartonia paniculata ssp. paniculata,Safe,Yosemite National Park,146
Vascular Plant,Bartonia virginica,Safe,Yosemite National Park,133
Bird,Bartramia longicauda,Species of Concern,Yosemite National Park,131
Nonvascular Plant,Bartramia pomiformis,Safe,Yosemite National Park,128
Mammal,Bassariscus astutus,Species of Concern,Yosemite National Park,134
Vascular Plant,Bassia hyssopifolia,Safe,Yosemite National Park,156
Amphibian,Batrachoseps diabolicus,Safe,Yosemite National Park,155
Amphibian,Batrachoseps gregarius,Safe,Yosemite National Park,119
Nonvascular Plant,Bazzania denudata,Safe,Yosemite National Park,126
Nonvascular Plant,Bazzania nudicaulis,Species of Concern,Yosemite National Park,134
Nonvascular Plant,Bazzania tricrenata,Safe,Yosemite National Park,144
Nonvascular Plant,Bazzania trilobata,Safe,Yosemite National Park,172
Vascular Plant,Beckmannia syzigachne,Safe,Yosemite National Park,155
Vascular Plant,Belamcanda chinensis,Safe,Yosemite National Park,140
Vascular Plant,Berberis canadensis,Safe,Yosemite National Park,156
Vascular Plant,Berberis thunbergii,Safe,Yosemite National Park,156
Vascular Plant,Berberis vulgaris,Safe,Yosemite National Park,144
Vascular Plant,Berteroa incana,Safe,Yosemite National Park,154
Vascular Plant,Besseya wyomingensis,Safe,Yosemite National Park,137
Vascular Plant,Betula alleghaniensis var. alleghaniensis,Safe,Yosemite National Park,165
Vascular Plant,Betula glandulosa,Safe,Yosemite National Park,183
Vascular Plant,Betula lenta,Safe,Yosemite National Park,160
Vascular Plant,Betula nigra,Safe,Yosemite National Park,141
Vascular Plant,Betula occidentalis,Safe,Yosemite National Park,165
Vascular Plant,Betula papyrifera var. cordifolia,Safe,Yosemite National Park,148
Vascular Plant,Betula pendula,Safe,Yosemite National Park,131
Vascular Plant,Bidens aristosa,Safe,Yosemite National Park,123
Vascular Plant,Bidens bipinnata,Safe,Yosemite National Park,146
Vascular Plant,Bidens cernua,Safe,Yosemite National Park,177
Vascular Plant,Bidens cernua,Safe,Yosemite National Park,175
Vascular Plant,Bidens frondosa,Safe,Yosemite National Park,137
Vascular Plant,Bidens tripartita,Safe,Yosemite National Park,128
Vascular Plant,Bidens tripartita,Safe,Yosemite National Park,126
Vascular Plant,Bidens vulgata,Safe,Yosemite National Park,149
Vascular Plant,Bignonia capreolata,Safe,Yosemite National Park,148
Mammal,Bison bison,Safe,Yosemite National Park,192
Mammal,Blarina brevicauda,Safe,Yosemite National Park,185
Nonvascular Plant,Blasia pusilla,Safe,Yosemite National Park,145
Nonvascular Plant,Blepharostoma trichophyllum,Safe,Yosemite National Park,147
Vascular Plant,Blephilia hirsuta,Safe,Yosemite National Park,185
Nonvascular Plant,Blindia acuta,Safe,Yosemite National Park,149
Vascular Plant,Boechera lemmonii,Safe,Yosemite National Park,131
Vascular Plant,Boehmeria cylindrica,Safe,Yosemite National Park,177
Vascular Plant,Bolandra californica,Safe,Yosemite National Park,162
Bird,Bombycilla cedrorum,Safe,Yosemite National Park,134
Bird,Bombycilla garrulus,Safe,Yosemite National Park,169
Bird,Bonasa umbellus,Safe,Yosemite National Park,198
Mammal,Bos bison,Safe,Yosemite National Park,128
Mammal,Bos taurus,Safe,Yosemite National Park,124
Bird,Botaurus lentiginosus,Species of Concern,Yosemite National Park,120
Vascular Plant,Botrychium ascendens,Species of Concern,Yosemite National Park,149
Vascular Plant,Botrychium biternatum,Safe,Yosemite National Park,131
Vascular Plant,Botrychium dissectum,Safe,Yosemite National Park,156
Vascular Plant,Botrychium jenmanii,Safe,Yosemite National Park,131
Vascular Plant,Botrychium lanceolatum,Safe,Yosemite National Park,119
Vascular Plant,Botrychium lanceolatum var. angustisegmentum,Safe,Yosemite National Park,148
Vascular Plant,Botrychium matricariifolium,Safe,Yosemite National Park,127
Vascular Plant,Botrychium minganense,Safe,Yosemite National Park,126
Vascular Plant,Botrychium multifidum,Safe,Yosemite National Park,148
Vascular Plant,Botrychium oneidense,Safe,Yosemite National Park,158
Vascular Plant,Botrychium simplex,Safe,Yosemite National Park,134
Vascular Plant,Botrychium simplex,Safe,Yosemite National Park,146
Vascular Plant,Botrychium virginianum,Safe,Yosemite National Park,135
Vascular Plant,Botrychium virginianum,Safe,Yosemite National Park,162
Vascular Plant,Bouteloua gracilis,Safe,Yosemite National Park,137
Vascular Plant,Boykinia aconitifolia,Safe,Yosemite National Park,150
Vascular Plant,Boykinia major,Safe,Yosemite National Park,150
Nonvascular Plant,Brachydontium trichodes,Safe,Yosemite National Park,141
Vascular Plant,Brachyelytrum erectum,Safe,Yosemite National Park,160
Vascular Plant,Brachyelytrum septentrionale,Safe,Yosemite National Park,137
Nonvascular Plant,Brachythecium acuminatum,Safe,Yosemite National Park,117
Nonvascular Plant,Brachythecium digastrum,Safe,Yosemite National Park,159
Nonvascular Plant,Brachythecium oedipodium,Safe,Yosemite National Park,167
Nonvascular Plant,Brachythecium oxycladon,Safe,Yosemite National Park,149
Nonvascular Plant,Brachythecium plumosum,Safe,Yosemite National Park,156
